歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
走了何必又回頭,,華語,602287,,,3004,
走卒(DJ余小磊版),,華語,602648,,,3007,
走在人生的路口,,華語,602768,,,3008,
走好自己的路,,華語,603315,,,3021,
走完這旅途,,華語,602767,,,3008,
走找的心肝,,客語,203327,,,1356,
走揣,,台語,202313,,,1318,
走散,,華語,602710,,,3007,
起風了,吳青峰,Unknown,,,,,
趁燒,小辣椒 吉力巴,台語,6498,,,1107,
超口愛,超口愛樂團 迪士可,國語,3948,,,1118,
越忙,,華語,602595,,,3006,
越想越寂寞,,華語,200799,,,1327,
足愛你,,台語,202499,,,1325,
跟你趴趴走,黃乙玲 勃露斯,台語,6800,,,1113,
跟風,,華語,602941,,,3011,
跩個屁,,台語,202930,,,1338,
路,梁靜茹,國語,3695,,,1018,
路口,,台語,202669,,,1330,
路燈可比我的心,沈文程,台語,6627,,,1101,
路過人海,,華語,602871,,,3010,
路過人間三月的風,,華語,602927,,,3011,
路還要走下去,方怡萍 勃露斯,台語,6507,,,1107,
跳舞時代,白冰冰 吉力巴,台語,6654,,,1130,
跺跺腳,,華語,200809,,,1338,
踏星河,,華語,602383,,,3005,
踏青,,客語,23134,,,5101,
身份,,華語,602649,,,3003,
身邊,許紹洋,國語,3824,,,1104,
身邊有你,,台語,202723,,,1333,
身體音階歌,,華語,603285,,,3017,
輕嗅青梅,,華語,603426,,,3022,
輕描淡寫,,華語,603943,,,3027,
輪到我,,華語,602301,,,3002,
輸不起,,華語,603488,,,3022,
輸給你了,,華語,603462,,,3020,
輸者,,華語,602807,,,3008,
輸贏,,台語,202304,,,1318,
輸贏,陳雷 勃露斯,台語,6796,,,1116,
輾轉反側,,華語,602261,,,3003,
轉身的時候,賴雅妍 勃露斯,國語,4947,,,1126,
辜負你情意,詹曼鈴 勃露斯,台語,6788,,,0004,
農村謠,,客語,23181,,,5101,
農耕節氣,,客語,23200,,,5101,
迎新年,,台語,202115,,,1352,
迎著風,,台語,203309,,,1355,
迎親,,華語,602754,,,3008,
返來阮的夢,江蕙.陳隨意 勃露斯,台語,6965,,,1122,
迪斯可 歌曲 ◆ 林俊吉,,台語,202689,,,1331,
迴,李恕權 梭,國語,5944,,,1126,
迷亂,許美靜 勃露斯,國語,3901,,,1112,
迷人花香,,客語,23343,,,5101,
迷失,,台語,202470,,,1324,
迷失幻境,,華語,602200,,,3001,
迷失的嘆息,成鳳 勃露斯,國語,5967,,,1140,
迷惑,張懸 梭,國語,4998,,,1125,
迷戀,,華語,603229,,,3021,
迷戀恰恰,類型 恰恰 ◆ 王俊清 ◆ 祁隆,華語,202624,,,1330,
迷戀的愛,七郎.邱芸子,台語,6470,,,1014,
迷魂的探戈,,華語,202395,,,1321,
迷魂計,183Club,國語,4562,,,1106,
迷魂陣,江美琪 梭,國語,3981,,,1120,
追,,華語,602477,,,3006,
追光而來,,華語,602766,,,3008,
追悔,,華語,603768,,,3027,
退場,,華語,602690,,,3007,
退後,周杰倫 勃露斯,國語,3046,,,1136,
退讓 國 ●,,Unknown,50031,,,1140,
送你到這,,台語,203059,,,1348,
送別,,客語,202884,,,1336,
送君歸,,客語,23145,,,5101,
送親,,華語,602394,,,3001,
逃離,,華語,603015,,,3013,
逃（致敬父親）,,華語,603539,,,3019,
逆流成海,,客語,200765,,,1328,
透明呼吸,,華語,602291,,,3004,
透明荒漠,,華語,602349,,,3004,
逐夢英雄,,台語,202573,,,1327,
這一刻,,華語,200863,,,1326,
這一天過得依然平靜,陳艾湄,國語,3704,,,1018,
這一生回憶有你就足夠,,華語,603148,,,3015,
這一生為了什麼,,華語,602481,,,3003,
這世界,,台語,202404,,,1321,
這些年過得好累,,華語,602903,,,3012,
這個世界,蔡藍欽 勃露斯,國語,3908,,,1112,
這樣愛你對不對,陳淑樺 梭,國語,3909,,,1109,
這次真的動了心,,華語,200889,,,1353,
這甘是戀愛,張清芳 梭,台語,6864,,,1119,
這裡還有童話,,台語,201024,,,1341,
這邊那邊,伍思凱,國語,4092,,,1103,
這雨下得好大,,華語,603666,,,3023,
這首情歌 恰恰 ◆ 張維祐,,台語,202886,,,1337,
這首歌,,台語,201785,,,1324,
逞強,,華語,602402,,,3001,
逾矩,,華語,602435,,,3001,
遇見,孫燕姿,國語,3530,,,1013,
遇見你才懂愛情,,華語,200688,,,1318,
遇見你時風好甜,,華語,603400,,,3019,
遇見愛的你,,華語,602598,,,3006,
遇見過就好,,華語,603133,,,3015,
遊戲終止,凌峰 梭,國語,5953,,,1129,
運命你是一隻風吹,蔡義德,台語,6455,,,1102,
運將ㄟ 迪斯可 楊欣樺,,台語,203011,,,1343,
過,,華語,602650,,,3004,
過了今夜,袁小迪 勃露斯,台語,6911,,,1131,
過了幾年,,國語,603176,,,3018,
過去是過去,陳秀玲 華爾滋,台語,6740,,,1113,
過去的你,,華語,603469,,,3016,
過去的情夢,良一 梭,台語,6865,,,1122,
過時告白,,台語,202671,,,1331,
過時的花蕊 探戈 ◆ 李芝蓁,,客語,202887,,,1336,
過期,,華語,602293,,,3005,
過火,張信哲 勃露斯,國語,3891,,,1114,
違,,華語,602894,,,3010,
遙遠的你,,華語,602250,,,3003,
遙遠的心,,華語,200694,,,1320,
遙遠的愛,,台語,201216,,,1314,
遙遠的牽掛,,華語,202978,,,1343,
遠在心底的你,,華語,602337,,,3004,
遠嫁,,華語,602913,,,3010,
遠方,S.H.E 勃露斯,國語,3622,,,1111,
遠方的你,,華語,603293,,,3021,
遠方的花，家鄉的樹 中板靈魂樂 京劇·吳昊,,華語,603662,,,3023,
遠離動情,林國榮,國語,3711,,,1105,
遲早,AKI 勃露斯,國語,3964,,,1126,
選擇的人生,,華語,202218,,,1317,
選擇遺忘,,台語,202403,,,1321,
選擇題,,華語,602747,,,3008,
遺憾,,華語,602219,,,3003,
遺憾也值得,,華語,602215,,,3002,
避免傷害,,台語,201029,,,1341,
邁向成功道路,,客語,23356,,,5101,
還在聽悲傷的歌,,華語,603887,,,3024,
還好有你,,華語,603465,,,3016,
還是會想他,何耀珊 勃露斯,國語,3744,,,1111,
還是說了再見,,華語,602347,,,3004,
還會愛你多久,若羚 勃露斯,國語,5934,,,1129,
還能怎樣,,華語,602658,,,3005,
還能怎麼辦,高子洋 勃露斯,國語,3633,,,1112,
還要再受多少罪,,華語,603882,,,3024,
還鄉,,華語,602937,,,3011,
還鄉,江蕙,台語,6620,,,0002,
邊緣人士,,華語,603588,,,3024,
那些花兒,范瑋琪 勃露斯,國語,3806,,,1126,
那些遠去的愛,,華語,200895,,,1353,
那個人,深白色二人組 勃露斯,國語,3920,,,1129,
那個女孩,,華語,603193,,,3017,
那個我只敢想念不敢打擾的人 中板靈魂樂 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團 ◆ 代表【midi+原聲伴唱】 體或著作財產權人取得「公播授權」後，始得合法使用 上述符號為【歌曲類型】依機型及功能而有所不同 2 發行日期 2025/05,華語,603076,,,3014,
那可不一定,莫文蔚 梭,國語,4031,,,1121,
那就讓眼淚落下,,華語,603620,,,3025,
那年夏天的溫柔,,華語,602465,,,3001,
那年花開月正圓,,華語,200817,,,1340,
那是我貧瘠世界無法表達的愛 抒情搖滾 李飄飄,,華語,603697,,,3025,
那時候,,台語,202785,,,1335,
那樣一個你,,華語,603024,,,3013,
那段悲傷的路程,,華語,603373,,,3021,
那片光輝,,華語,603311,,,3021,
那男孩還好嗎,,華語,602265,,,3005,
郎有心妹有心,,客語,23351,,,5101,
郎的誘惑,,台語,201016,,,1341,
都市霓虹,,台語,603435,,,3021,
都怪,,華語,602482,,,3001,
都是你,光良,國語,4082,,,1104,
都是最好的,,華語,603808,,,3027,
鄉搖,,台語,202846,,,1337,
酒不醉人人自醉,石喬 勃露斯,台語,6752,,,1116,
酒國女神龍,廖麗雅 吉力巴,台語,6491,,,1108,
酒場情歌,黃乙玲/施文彬 勃露斯,台語,6949,,,1113,
酒攤,七郎,台語,6156,,,1016,
酒淚 中板靈魂樂 ★ 雪二,,華語,603101,,,3014,
酒解不好,七郎 吉力巴,台語,6804,,,1108,
酒館裡的敘事詩,,華語,603573,,,3016,
酩酊,,華語,603476,,,3020,
酸甘甜的人生 中板靈魂樂 朱璨詮,,客語,203365,,,1356,
醉三秋,,華語,602594,,,3006,
醉情味,,客語,23183,,,5101,
醉月,,台語,202471,,,1323,
醉流年,,客語,200759,,,1328,
醉相思,,華語,200979,,,1330,
醉話,,台語,202936,,,1339,
醉路毋通行 梭 陳菀翎,,客語,203101,,,1346,
醒不來,,台語,202847,,,1337,
醒不來的夢 梭 高迪 ★,,華語,602188,,,3003,
醜戲賢拖棚,鄭如涵 特魯多,台語,6983,,,0004,
醫不自醫,,華語,602607,,,3006,
采,,華語,603228,,,3020,
重來,李聖傑 勃露斯,國語,5915,,,1140,
重傷的汗水,動力火車 勃露斯,國語,3580,,,1138,
重力失效手冊,,華語,603577,,,3019,
重新再起,,台語,203115,,,1347,
重新出發,,台語,202290,,,1317,
重溫往日情,,客語,23295,,,5101,
重置,,華語,602668,,,3005,
重複離別,掉的人,華語,602830,,,3009,
重返寂寞,張智成,國語,3811,,,1103,
野人,,華語,602906,,,3010,
野火,,華語,602905,,,3010,
野火燒不盡思念,,華語,603657,,,3025,
野蠻遊戲,蔡依林,國語,3526,,,1013,
野鼠,林國榮,國語,3709,,,1105,
金曲獎,,台語,203283,,,1353,
金鐘罩鐵布衫,S.H.E 梭,國語,3808,,,1112,
釵頭鳳,,華語,602279,,,3004,
銀河系,,華語,603329,,,3020,
銀河落入月光海,,華語,603029,,,3013,
銅牆鐵壁,沈文程,台語,6653,,,1102,
錯不在你,張清芳 勃露斯,國語,3593,,,1111,
錯季,,華語,602204,,,3002,
錯誤的相遇,徐婕兒 勃露斯,國語,4846,,,1127,
錯過,,華語,602422,,,3003,
錯過愛情錯過你,,華語,603391,,,3022,
錯過的婚禮,,華語,602824,,,3009,
錯過的愛,庾澄慶 勃露斯,國語,4946,,,1129,
鏡花水月,,華語,602376,,,3001,
鐵窗,許美靜 華爾滋,國語,3871,,,1111,
鑰匙兒,伊能靜,國語,3702,,,1018,
長堤,法璦,國語,3649,,,1104,
長大成人,,華語,602469,,,3003,
長歌盡,,華語,602918,,,3011,
長相守,,客語,23164,,,5101,
長街萬象,,華語,603375,,,3022,
門一開錢就滾滾來,,客語,23420,,,5101,
開始愛,蕭亞軒 迪士可,國語,4000,,,1118,
開始飛吧,蕭亞軒 迪斯可,國語,3623,,,1111,
開往世界邊際,,華語,603549,,,3023,
開趴啦,,台語,202666,,,1331,
閒就入來坐,鄭如涵 梭,台語,6647,,,0004,
閣做你的愛人仔,,台語,203228,,,1352,
閭山法主,,台語,203013,,,1342,
關山酒,,華語,602212,,,3002,
關於你的情歌 House 傷帥.安兒陳 ★,,華語,602488,,,3006,
關於夢想,,台語,203025,,,1343,
關於妳的歌,李聖傑 梭,國語,3954,,,1120,
關東煮,丸子 梭,國語,3873,,,1110,
阮兜宿佇市仔口,七郎/一綾 梭,台語,6851,,,1130,
阮是苦命的流星,,台語,202984,,,1341,
阮欲如何,,台語,201802,,,1339,
阮的夢,,台語,202843,,,1337,
阮的媽媽,,台語,203052,,,1344,
阮的故鄉惦嘉義,蘇錦煌 吉力巴,台語,6987,,,0004,
阿公的眠床腳,江蕙 勃露斯,台語,6964,,,1119,
阿婆嫁孫女,,客語,202674,,,1331,
阿婆說,,華語,603580,,,3023,
阿憨伯,,客語,23165,,,5101,
阿拉丁,,華語,200632,,,1316,
阿母,上明,台語,6149,,,1016,
阿母我愛你 華爾滋 李明洋 ◆,,台語,202981,,,1341,
阿母的白頭鬃,,台語,202988,,,1344,
阿爸,,台語,202450,,,1324,
阿爸,,客語,23123,,,5101,
阿爸ㄟ手,成威 勃露斯,台語,6715,,,1113,
阿爾山的姑娘 Hip-Hop ★ 陳泫孝(大泫),,華語,602623,,,3003,
阿里洋,高子洋 倫巴,國語,3631,,,1112,
阿Ｑ,,華語,602970,,,3012,
陀螺,江蕙 華爾滋,台語,6802,,,1113,
陌生人,蔡健雅 勃露斯,國語,3936,,,1117,
陌生的熟悉,,華語,200633,,,1316,
限定夏夜 抒情搖滾 LBI利比 (時柏塵),,華語,603653,,,3025,
陪伴就好,,台語,200626,,,1315,
陪你作伴過一生,,客語,202905,,,1338,
陪你到老(DJ餘小磊版),,華語,602692,,,3007,
陪你同齊老,,華語,202975,,,1343,
陪你大夢一場,,華語,602962,,,3011,
陪在你身邊,,客語,23275,,,5101,
陪阮醉歸暝 梭 歌曲 ◆ 吳艾媄,,台語,202954,,,1339,
陸光愛心的運將,,台語,203216,,,1350,
陽光正好 中板靈魂樂 霍贊臣,,華語,603190,,,3017,
隔一道挽星,,華語,602857,,,3009,
隔岸觀火,,華語,602401,,,3005,
隨在伊,,台語,201797,,,1324,
隱形刺青,,華語,603762,,,3024,
隱形的翅膀,張韶涵 勃露斯,國語,4563,,,1112,
雖然孤單也輕鬆,羅欣 梭,台語,6618,,,1108,
雙人咖啡 梭 慕容婕柃,,台語,66242,,,3023,
雙喜淚,,台語,203272,,,1356,
雙棲動物,蔡健雅 勃露斯,國語,4086,,,1110,
雙頭結,,台語,202944,,,1338,
離別的季節,,華語,603610,,,3023,
離別酒,,台語,203366,,,1356,
離愁(戲腔版),,華語,602870,,,3010,
離鄉之歌,余天 勃露斯,台語,6810,,,1119,
離鄉十萬里,林俊彥 勃露斯,台語,6520,,,1107,
離開你七天,張學友,國語,3534,,,1017,
離開你是我這輩子 陶鈺玉 的遺憾,,台語,201324,,,1352,
離開我你會不會 小雨點 難過,,華語,602622,,,3004,
離開我就不要說 凱小晴 愛我,,華語,602579,,,3002,
難分難捨,,客語,23243,,,5101,
難別,,華語,602878,,,3010,
難忘你一人,,客語,23312,,,5101,
難忘在心田,,客語,23311,,,5101,
難忘的小路,余天 勃露斯,國語,5949,,,0003,
難忘的最愛,,華語,203267,,,1354,
難忘的溫泉鄉,陳雷 勃露斯,台語,6883,,,1122,
難忘人,,客語,23244,,,5101,
難捨難分,譚詠麟 勃露斯,國語,4002,,,1126,
難斷戀情,,客語,23313,,,5101,
難梳頭,,客語,23151,,,5101,
難道善良的人活該受傷,,華語,603902,,,3025,
雨中情,,客語,23166,,,5101,
雨中情綿綿,,客語,203274,,,1356,
雨匆匆,,華語,602912,,,3010,
雨後的寧靜,,華語,603299,,,3021,
雨水甲目屎,葉人鳳,台語,6372,,,1012,
雨水目汁分不清,,客語,23380,,,5101,
雨水聲聲,,華語,203287,,,1354,
雨聲,林俊彥 洛克,台語,6524,,,1107,
雨落滿巴黎城,,華語,603815,,,3027,
雨趕走雲彩,,華語,602470,,,3006,
雪,,華語,602313,,,3002,
雪中蓮,王菲 勃露斯,國語,3910,,,1115,
雪中行 因為一個人，愛上一座城,,華語,603395,,,3018,
雪國的森林,,華語,603747,,,3024,
雪域情歌,,台語,200838,,,1350,
雪山中聖稜線,,客語,202652,,,1331,
雪殤,,華語,200680,,,1318,
雪落下的街道,,華語,603885,,,3024,
雪飄回了從前,,華語,603893,,,3027,
雲中月再圓,,台語,202699,,,1332,
雲之間,,華語,602836,,,3009,
雲層記憶,,華語,602298,,,3004,
雲底人間,,華語,603473,,,3022,
雲水謠,,華語,602220,,,3001,
雲煙如昨,,客語,200764,,,1328,
雲的秘密,,華語,603571,,,3019,
雲端的彩虹,法璦,國語,3651,,,1104,
雲與海,,華語,602189,,,3002,
雲間煙火係我家 華爾滋 ○ 代表【midi無人聲】 ★ 代表【原聲 或 原聲原影】 適用機型：S-2001(BD.IMSBP系列.N系列.N2系列.W系列),● 代表【midi+人聲伴唱】 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或著 ◆ 代表【midi+原聲伴唱】 作財產權人取得「公播授權」後，始得合法使用 1 上述符號為【歌曲類型】依機型及功能而有所不同 發行日期 2025/02,客語,202919,,,1339,
零下幾度 C,楊林 勃露斯,國語,3596,,,1111,
零下的寧夏,,華語,603612,,,3024,
零幾年聽的情歌 Hip-Hop ★ 米靈,,華語,602669,,,3005,
零碎記憶,,華語,602695,,,3007,
電燈泡,康康/吳宗憲 倫巴,國語,3592,,,1138,
霍元甲,周杰倫 梭,國語,3618,,,1133,
霓虹派對 Funk 魚兒七,,華語,603622,,,3025,
霾,,華語,603756,,,3027,
青山遠,,華語,603491,,,3022,
青春不再回,阿吉仔,台語,6609,,,1016,
青春價,,客語,23142,,,5101,
青春冒險家,王智君/陳豪 梭,台語,6707,,,0004,
青春在流浪,,台語,202298,,,1318,
青春換來一暝,王中平.徐芷頎 勃露斯,台語,6838,,,1122,
青春白帆,,台語,202533,,,1325,
青春的影子,,華語,201053,,,1354,
青春的戀夢,王識賢 勃露斯,台語,6571,,,1109,
青春的輪船,余天,台語,6706,,,1101,
青春花蕊,,台語,202754,,,1332,
青燈映,,華語,602385,,,3003,
青蓮吟,,台語,202929,,,1339,
青虹,,華語,602882,,,3010,
青蛙王子,,華語,603159,,,3015,
青鋒,,華語,603554,,,3020,
靚細妹仔,,客語,23201,,,5101,
靜聽,,華語,200822,,,1345,
靜電,,華語,602865,,,3009,
非常後悔愛過你,,華語,602247,,,3003,
靠山山倒靠人人老,,華語,602929,,,3011,
靠自己本能,,客語,23360,,,5101,
靠近,庾澄慶,國語,3533,,,1017,
預期,,華語,602717,,,3007,
領地,,華語,602371,,,3001,
頭放雞,,客語,202900,,,1337,
頭過身就過 你的多情傷害了我 中板靈魂樂 中板靈魂樂 龍哥.丫貴,,台語,203232,,,1352,
顏色,李玟,國語,3793,,,1105,
願,,華語,603519,,,3023,
願你不爭不搶眼裡有光,,華語,603082,,,3014,
願你心中有愛眼中有光,,華語,603074,,,3014,
願你眼裡有光,,華語,602759,,,3008,
願你餘生晴空萬里,,華語,603424,,,3019,
願為你死去,,華語,201018,,,1340,
願為你跪六千年,,華語,602417,,,3003,
願等來世再來手,,台語,202965,,,1340,
顛沛流離 放過自己睡個好覺,,華語,603780,,,3024,
風,,華語,603436,,,3020,
風上星辰 中板靈魂樂 黃晼,,華語,603510,,,3017,
風中的等待,王建傑.甲子慧,台語,6364,,,1012,
風中的花,周雅芳,台語,6389,,,1101,
風中誓言夢中情,歡你,華語,202348,,,1321,
風信,,台語,202668,,,1330,
風停了就該說再見 Hip-Hop 蘇譚譚,,華語,603125,,,3015,
風兒吹走雪花,,華語,603600,,,3024,
風向星座,,華語,603601,,,3024,
風吹不散的執念,,華語,603829,,,3027,
風吹夢無蹤,,客語,23296,,,5101,
風吹散咱的情 特魯多 歌號 英文歌曲 王培宇,,台語,66233,,,3019,
風吹的願望,江蕙/江淑娜 勃露斯,台語,6803,,,1137,
風吹過的那一頁,,華語,603023,,,3013,
風和海,,華語,603449,,,3016,
風啊花啊山啊海啊,,華語,602773,,,3008,
風塵客,,華語,602335,,,3002,
風塵淑女 中板靈魂樂 陳鶴明,,台語,203307,,,1355,
風對叨位吹,孫淑媚,台語,6386,,,1012,
風流女生,彭佳慧 吉力巴,國語,3613,,,1109,
風的憂傷只有雲知道 中板靈魂樂 ★ 常超凡,,華語,603052,,,3013,
風的約定,,華語,603034,,,3013,
風的顏色,趙詠華.李正帆,國語,3682,,,1018,
風箏斷了線,,華語,200681,,,1319,
風車站台,,華語,603418,,,3023,
風雨傳情,,客語,23196,,,5101,
風雨情,袁小迪 勃露斯,台語,6906,,,1130,
飄,,華語,602571,,,3006,
飄洋過海,何耀珊 勃露斯,國語,3937,,,1123,
飄蕩在春風裡,,台語,63480,,,3024,
飄零,,華語,200891,,,1354,
飛去你身邊,方怡萍,台語,6510,,,1102,
飛向陽光大地,,客語,23340,,,5101,
飛向陽光飛向你,脫拉庫 梭,國語,5930,,,1127,
飛吧,王心凌 勃露斯,國語,4950,,,1129,
飛機飛過,,華語,602855,,,3009,
飛蛾涅盤,,華語,602810,,,3008,
飛雁傳情,,客語,23247,,,5101,
飛鳥的痕跡,,華語,602778,,,3008,
飛鳥與浪潮,,華語,603505,,,3016,
食口泉水涼心頭 ○ 曼怡,,客語,23385,,,5101,
食言,,華語,602661,,,3004,
食酒上高樓,,客語,23298,,,5101,
食茶尋麼儕,,客語,23297,,,5101,
飲乎醉,王識賢 特魯多,台語,6933,,,1131,
飲甲醉茫茫,,華語,203247,,,1353,
飲酒的藉口,,華語,202215,,,1317,
餘傷,,華語,602620,,,3006,
餘喘,,華語,602911,,,3010,
餘生很貴 請別浪費,,華語,603084,,,3014,
餘生能否再見,,華語,603370,,,3022,
餘生請多指教 搖滾 ★ 程佳佳,,華語,602321,,,3001,
餘興節目,張宇 勃露斯,國語,3979,,,1117,
饑渴,,華語,603929,,,3027,
香水百合,張韶涵 梭,國語,4051,,,1110,
香煙到頭終是灰,,華語,602983,,,3012,
馬德里不思議 國 ●,,Unknown,50328,,,1140,
馬馬嘟嘟騎,,華語,602873,,,3010,
騙人,,華語,603092,,,3014,
騙子,,華語,602693,,,3007,
驕傲,張惠妹 梭,國語,3868,,,1109,
驕傲遠方 Hip-Hop AZ珍珍,,華語,603511,,,3023,
驚奇的夢,,華語,602864,,,3009,
體會,陳慧琳,國語,3741,,,1103,
高山巖之戀 恰恰 ◆ 李雨璇,,華語,202302,,,1318,
高攀,,華語,603135,,,3015,
髮如雪,周杰倫 勃露斯,國語,3037,,,1117,
鬥牛,周杰倫 勃露斯,國語,3562,,,1135,
鬥陣ㄟ,,台語,202721,,,1333,
鬥陣乾杯 恰恰 龍德,,台語,203270,,,1355,
鬥陣是緣份,林文隆 特魯多,台語,7332,,,1131,
鬱悴的男兒,良一 特魯多,台語,6870,,,1122,
魂,,台語,202787,,,1334,
魔力U&Me Techno ◆ 李明洋,,華語,201786,,,1327,
魔法,,華語,200860,,,1338,
魔獸日記,,華語,603307,,,3019,
魚死網破,,華語,603452,,,3020,
魚甲水,,台語,203014,,,1347,
鴛鴦伴相隨 扭扭 張愛蔆 ◆,,客語,202831,,,1336,
鴛鴦夢斷三年緣 Bossa Nova ◆ 莊旭儀,,華語,202963,,,1340,
